Time (h),Temperature (degC)
417,14.495768770192575
418,14.508725762212276
419,14.521682754232245
420,14.534639746252115
421,14.547596738271784
422,14.56055373029146
423,14.573510722311152
424,14.586467714331162
425,14.599424706351087
426,14.612381698370855
427,14.625338690390372
428,14.638295682410426
429,14.651252674430301
430,14.66420966645008
431,14.677166658469712
432,14.69012365048952
433,14.703080642509496
434,14.71603763452934
435,14.728994626548875
436,14.741951618568754
437,14.754908610588494
438,14.767865602608369
439,14.780822594628123
440,14.793779586647869
441,14.80673657866769
442,14.819693570687484
443,14.832650562707352
444,14.845607554727197
445,14.858564546746846
446,14.871521538766736
447,14.884478530786653
448,14.89743552280632
449,14.910392514826148
450,14.923349506845828
451,14.936306498865576
452,14.949263490885699
453,14.962220482905192
454,14.975177474925177
455,14.988134466945063
456,15.001091458964734
457,15.014048450984594
458,15.027005443004319
459,15.039962435024204
460,15.052919427043884
461,15.065876419063812
462,15.078833411083654
463,15.09179040310321
464,15.104747395123061
465,15.117704387142895
466,15.130661379162609
467,15.143618371182532
468,15.156575363202256
469,15.169532355222254
470,15.182489347241876
471,15.195446339261489
472,15.207135298454933
473,15.218459407800719
474,15.229783517146416
475,15.241107626492296
476,15.252431735838028
477,15.263755845183619
478,15.275079954529751
479,15.28640406387548
480,15.297728173221158
481,15.309052282566727
482,15.320376391912538
483,15.331700501258288
484,15.343024610603978
485,15.354348719949641
486,15.365672829295505
487,15.37699693864134
488,15.388321047987088
489,15.399645157332806
490,15.410969266678636
491,15.4222933760243
492,15.433617485370181
493,15.444941594715887
494,15.456265704061572
495,15.467589813407432
496,15.478913922753136
497,15.49023803209897
498,15.501562141444778
499,15.512886250790602
500,15.524210360136111
501,15.53553446948201
502,15.546858578827816
503,15.558182688173414
504,15.569506797518846
505,15.580830906865213
506,15.592155016210612
507,15.603479125556483
508,15.614803234902176
509,15.626127344248108
510,15.637451453593895
511,15.648775562939544
512,15.660099672285073
513,15.671423781630784
514,15.682747890976632
515,15.694072000322512
516,15.705396109668534
517,15.716720219014068
518,15.728044328360113
519,15.739368437705554
520,15.750692547051264
521,15.762016656397185
522,15.773340765742736
523,15.784664875088406
524,15.795988984434446
525,15.807313093780193
526,15.818637203125855
527,15.82996131247193
528,15.841285421817489
529,15.852609531162953
530,15.863933640508868
531,15.875257749854649
532,15.886581859200419
533,15.8979059685464
534,15.90923007789211
535,15.92055418723773
536,15.931878296583468
537,15.943202405929275
538,15.954526515275058
539,15.965850624620778
540,15.977174733966581
541,15.988498843312035
542,15.999822952658002
543,16.011147062003733
544,16.022471171349554
545,16.03379528069516
546,16.045119390040885
547,16.056443499386667
548,16.067767608732375
549,16.079091718078143
550,16.09041582742406
551,16.101739936769953
552,16.113064046115827
553,16.124388155461208
554,16.13571226480708
555,16.147036374152606
556,16.158360483498544
557,16.169684592844355
558,16.181008702190063
559,16.192332811535977
560,16.203656920881723
561,16.214981030227406
562,16.226305139573004
563,16.237629248918967
564,16.248953358264526
565,16.260277467610376
566,16.271601576956176
567,16.282925686301933
568,16.294249795647715
569,16.30557390499335
570,16.316898014339056
571,16.32822212368491
572,16.339546233030617
573,16.35087034237656
574,16.362194451722203
575,16.373518561067996
576,16.38484267041377
577,16.396166779759515
578,16.407490889105127
579,16.418814998450976
580,16.43013910779676
581,16.44146321714267
582,16.45278732648825
583,16.464111435834248
584,16.475435545179806
585,16.48675965452546
586,16.498083763871158
587,16.509407873217047
588,16.520731982562868
589,16.532056091908675
590,16.54338020125427
591,16.554704310600044
592,16.566028419945866
593,16.57735252929149
594,16.58867663863715
595,16.600000747983106
596,16.611324857328864
597,16.622648966674713
598,16.63397307602044
599,16.645297185366303
600,16.656621294711822
601,16.667945404057694
602,16.67926951340339
603,16.690593622749212
604,16.701917732094792
605,16.71324184144055
606,16.724565950786275
607,16.73589006013219
608,16.747214169477875
609,16.758538278823597
610,16.769862388169425
611,16.78118649751546
612,16.79251060686108
613,16.803834716206676
614,16.81515882555255
615,16.826482934898248
616,16.837807044244055
617,16.849131153590115
618,16.86045526293552
619,16.871779372281356
620,16.88310348162699
621,16.8944275909727
622,16.905751700318717
623,16.91707580966433
624,16.928399919009998
625,16.93972402835572
626,16.951048137701545
627,16.9623722470474
628,16.973696356393045
629,16.98502046573888
630,16.996344575084656
631,17.00766868443029
632,17.018992793775833
633,17.03031690312183
634,17.041641012467547
635,17.05296512181336
636,17.064289231159123
637,17.075613340505083
638,17.086937449850684
639,17.098261559196413
640,17.10958566854225
641,17.12090977788778
642,17.13223388723355
643,17.14355799657944
644,17.154882105925406
645,17.166206215271036
646,17.177530324616637
647,17.18885443396265
648,17.200178543308272
649,17.211502652654016
650,17.222826761999674
651,17.23415087134537
652,17.245474980691267
653,17.256799090037212
654,17.268123199382835
655,17.279447308728432
656,17.290771418074364
657,17.30209552742009
658,17.313419636765513
659,17.32474374611155
660,17.336067855457294
661,17.347391964803077
662,17.358716074148983
663,17.37004018349446
664,17.381364292840136
665,17.392688402185914
666,17.404012511531523
667,17.415336620877586
668,17.426660730223354
669,17.437984839568994
670,17.449308948914886
671,17.460633058260825
672,17.471957167606533
673,17.483281276951942
674,17.494605386297884
675,17.505929495643652
676,17.517253604989264
677,17.52857771433531
678,17.539901823680985
679,17.5512259330265
680,17.5625500423725
681,17.57387415171836
682,17.585198261064047
683,17.59652237040992
684,17.607846479755576
685,17.619170589101394
686,17.630494698447023
687,17.64181880779265
688,17.65314291713864
689,17.664467026484203
690,17.675791135829982
691,17.687115245175818
692,17.698439354521522
693,17.70976346386719
694,17.7210875732131
695,17.73241168255866
696,17.743735791904488
697,17.75505990125027
698,17.76638401059605
699,17.77770811994194
700,17.788567783978415
701,17.798037735850983
702,17.807507687722985
703,17.816977639595184
704,17.826447591467478
705,17.83591754333994
706,17.84538749521216
707,17.8548574470846
708,17.86432739895662
709,17.873797350828998
710,17.883267302701274
711,17.892737254573365
712,17.902207206445993
713,17.911677158317996
714,17.921147110190056
715,17.93061706206235
716,17.94008701393491
717,17.949556965807012
718,17.959026917679434
719,17.968496869551572
720,17.97796682142385
721,17.987436773296146
722,17.996906725168444
723,18.006376677040883
724,18.015846628913003
725,18.025316580785322
726,18.034786532657407
727,18.044256484529956
728,18.053726436402012
729,18.063196388274456
730,18.072666340146334
731,18.08213629201889
732,18.091606243891096
733,18.101076195763444
734,18.110546147635652
735,18.12001609950809
736,18.129486051380226
737,18.138956003252332
738,18.148425955124505
739,18.15789590699721
740,18.16736585886943
741,18.176835810741654
742,18.186305762613827
743,18.195775714486288
744,18.205245666358508
745,18.214715618230667
746,18.224185570102904
747,18.233655521975198
748,18.243125473847464
749,18.252595425719893
750,18.26206537759206
751,18.27153532946432
752,18.281005281336494
753,18.29047523320876
754,18.299945185081015
755,18.30941513695346
756,18.31888508882563
757,18.328355040698067
758,18.337824992570017
759,18.347294944442552
760,18.35676489631475
761,18.366234848186924
762,18.375704800059175
763,18.385174751931423
764,18.394644703803685
765,18.404114655676057
766,18.413584607548376
767,18.423054559420756
768,18.432524511292744
769,18.441994463165138
770,18.45146441503756
771,18.460934366909576
772,18.470404318781917
773,18.47987427065419
774,18.489344222526494
775,18.49881417439882
776,18.508284126270986
777,18.51775407814308
778,18.527224030015415
779,18.5366939818881
780,18.546163933760305
781,18.555633885632396
782,18.565103837504893
783,18.574573789376906
784,18.58404374124914
785,18.593513693121388
786,18.602983644993827
787,18.612453596865944
788,18.621923548738284
789,18.631393500610635
790,18.64086345248277
791,18.650333404355347
792,18.659803356227368
793,18.66927330809986
794,18.67874325997194
795,18.688213211844218
796,18.697683163716345
797,18.707153115588714
798,18.716623067460766
799,18.726093019333174
800,18.735562971205585
801,18.74503292307779
802,18.754502874950404
803,18.763972826822116
804,18.7734427786947
805,18.78291273056677
806,18.792382682439396
807,18.80185263431167
808,18.8113225861835
809,18.820792538055972
810,18.830262489928362
811,18.83973244180035
812,18.849202393672776
813,18.85867234554498
814,18.868142297417517
815,18.877612249289754
816,18.887082201161864
817,18.896552153033998
818,18.90602210490626
819,18.915492056778803
820,18.924962008651153
821,18.934431960523373
822,18.94390191239559
823,18.953371864267794
824,18.962841816140013
825,18.97231176801195
826,18.98178171988466
827,18.991251671756974
828,19.00072162362904
829,19.01019157550129
830,19.019661527373916
831,19.029131479245912
832,19.038601431118508
833,19.048071382990663
834,19.057541334862755
835,19.067011286735017
836,19.07648123860738
837,19.085951190479527
838,19.095421142351796
839,19.10489109422403
840,19.114361046095986
841,19.123830997968565
842,19.133300949840713
843,19.142770901713163
844,19.15224085358548
845,19.1617108054576
846,19.171180757329978
847,19.18065070920216
848,19.1901206610746
849,19.199590612946736
850,19.209060564819065
851,19.21853051669128
852,19.228000468563742
853,19.23747042043584
854,19.246940372308345
855,19.2564103241802
856,19.265880276052464
857,19.275350227924957
858,19.28482017979713
859,19.29429013166929
860,19.303760083541615
861,19.313230035413895
862,19.322699987286068
863,19.332169939158472
864,19.34163989103087
865,19.35110984290302
866,19.360579794775386
867,19.370049746647556
868,19.37951969851983
869,19.38898965039217
870,19.39845960226461
871,19.40792955413666
872,19.417399506009115
873,19.426869457881384
874,19.436339409753643
875,19.44580936162602
876,19.45527931349816
877,19.46474926537014
878,19.474219217242723
879,19.48368916911484
880,19.493159120987244
881,19.502629072859335
882,19.51209902473176
883,19.521568976603792
884,19.531038928476374
885,19.540508880348437
886,19.549978832220845
887,19.559448784092982
888,19.568918735965333
889,19.578388687837666
890,19.58785863970974
891,19.597328591582226
892,19.606798543454218
893,19.616268495326636
894,19.625738447198778
895,19.635208399071388
896,19.64467835094326
897,19.654148302815802
898,19.66361825468805
899,19.67308820656025
900,19.682558158432503
901,19.692028110304843
902,19.701498062176718
903,19.710968014049463
904,19.72043796592141
905,19.729907917793973
906,19.739377869666285
907,19.748847821538394
908,19.758317773410397
909,19.767787725283092
910,19.77725767715519
911,19.78672762902764
912,19.79619758089996
913,19.805667532771725
914,19.815137484644314
915,19.824607436516715
916,19.83407738838894
917,19.843547340261196
918,19.853017292133366
919,19.86248724400566
920,19.871957195877833
921,19.881427147750227
922,19.89089709962263
923,19.900367051494772
924,19.90983700336707
925,19.919306955239502
926,19.92877690711141
927,19.93824685898382
928,19.94771681085613
929,19.957186762728277
930,19.96665671460041
931,19.976126666473107
932,19.98559661834496
933,19.995066570217663
934,20.00453652208953
935,20.014006473961853
936,20.0234764258342
937,20.032946377706672
938,20.04241632957891
939,20.05188628145102
940,20.061356233323153
941,20.07082618519571
942,20.08029613706813
943,20.08976608894004
944,20.099236040812208
945,20.108705992684712
946,20.11817594455712
947,20.127645896429364
948,20.1371158483016
949,20.146585800173792
950,20.156055752046118
951,20.165525703918362
952,20.174995655790553
953,20.18446560766302
954,20.19393555953498
955,20.20340551140728
956,20.21287546327975
957,20.222345415151946
958,20.23181536702413
959,20.2412853188964
960,20.25075527076921
961,20.260225222640923
962,20.26969517451322
963,20.279165126385617
964,20.28863507825768
965,20.29810503013016
966,20.30757498200244
967,20.317044933874723
968,20.32651488574685
969,20.335984837619016
970,20.34545478949147
971,20.35492474136356
972,20.364394693236083
973,20.373864645108203
974,20.38333459698049
975,20.392804548852784
976,20.402274500725056
977,20.411744452597485
978,20.421214404469385
979,20.4306843563418
980,20.440154308214193
981,20.44962426008643
982,20.459094211958554
983,20.46856416383088
984,20.47803411570332
985,20.487504067575465
986,20.496974019447805
987,20.506443971320074
988,20.515913923192212
989,20.525383875064335
990,20.534853826936715
991,20.54432377880896
992,20.553793730681292
993,20.56326368255347
994,20.572733634426108
995,20.58220358629801
996,20.591673538170607
997,20.60114349004291
998,20.610613441915053
999,20.620083393787436
1000,20.629553345659346
1001,20.63902329753189
1002,20.648493249403717
1003,20.65796320127628
1004,20.667433153148632
1005,20.67690310502076
1006,20.686373056892972
1007,20.695843008765515
1008,20.7053129606376
1009,20.71478291250982
1010,20.724252864382446
1011,20.733722816254506
1012,20.743192768126654
1013,20.75266271999898
1014,20.762132671871534
1015,20.77160262374354
1016,20.78107257561586
1017,20.790542527488363
1018,20.800012479360223
1019,20.80948243123254
1020,20.818952383105096
1021,20.828422334977112
1022,20.83789228684943
1023,20.84736223872183
1024,20.856832190594023
1025,20.866302142466495
1026,20.875772094338547
1027,20.885242046210642
1028,20.894711998083057
1029,20.90418194995563
1030,20.91365190182769
1031,20.923121853699804
1032,20.93259180557224
1033,20.942061757444534
1034,20.95153170931662
1035,20.961001661188913
1036,20.970471613061004
1037,20.979941564933643
1038,20.98941151680565
1039,20.998881468677897
1040,21.008351420550245
1041,21.01782137242262
1042,21.02729132429476
1043,21.036761276166924
1044,21.046231228039364
1045,21.055701179911615
1046,21.065171131783927
1047,21.074641083655855
1048,21.08411103552867
1049,21.093580987400845
1050,21.103050939273086
1051,21.11252089114537
1052,21.1219908430177
1053,21.131460794889882
1054,21.14093074676194
1055,21.15040069863439
1056,21.15987065050667
1057,21.169340602379066
1058,21.178810554251044
1059,21.188280506123363
1060,21.19775045799602
1061,21.20722040986795
1062,21.216690361740046
1063,21.226160313612656
1064,21.235630265484772
1065,21.24510021735716
1066,21.254570169229286
1067,21.264040121101754
1068,21.273510072973814
1069,21.282980024845774
1070,21.292449976718373
1071,21.30191992859088
1072,21.311389880462997
1073,21.320859832335138
1074,21.330329784207393
1075,21.33979973607966
1076,21.3492696879521
1077,21.35873963982443
1078,21.36820959169671
1079,21.37767954356892
1080,21.387149495441154
1081,21.396619447313395
1082,21.406089399185944
1083,21.415559351058363
1084,21.42502930293032
1085,21.434499254802628
1086,21.443969206675032
1087,21.45343915854721
1088,21.462909110419215
1089,21.472379062291374
1090,21.481849014163785
1091,21.491318966036417
1092,21.500788917908114
1093,21.510258869780657
1094,21.51972882165284
1095,21.529198773525213
1096,21.538668725397827
1097,21.548138677269826
1098,21.557608629141843
1099,21.567078581014282
1100,21.576548532886463
1101,21.586018484758704
1102,21.595488436631204
1103,21.60495838850326
1104,21.61442834037583
1105,21.623898292248132
1106,21.633368244120234
1107,21.642838195992553
1108,21.652308147864744
1109,21.66177809973676
1110,21.671248051609
1111,21.680718003481445
1112,21.690187955353668
1113,21.69965790722609
1114,21.709127859098597
1115,21.718597810970902
1116,21.72806776284281
1117,21.737537714714893
1118,21.747007666587344
1119,21.75647761845983
1120,21.765947570331836
1121,21.775417522204073
1122,21.78488747407624
1123,21.79435742594881
1124,21.80382737782065
1125,21.813297329693388
1126,21.82276728156541
1127,21.832237233438157
1128,21.841707185310423
1129,21.85117713718195
1130,21.860647089054623
1131,21.87011704092652
1132,21.879586992799165
1133,21.889056944671673
1134,21.898526896543803
1135,21.907996848415987
1136,21.91746680028822
1137,21.926936752160415
1138,21.93640670403289
1139,21.94587665590537
1140,21.9553466077774
1141,21.964816559649506
1142,21.974286511521896
1143,21.98375646339442
1144,21.993226415266353
1145,22.00269636713905
1146,22.012166319011136
1147,22.02163627088325
1148,22.031106222755348
1149,22.04057617462771
1150,22.05004612650011
1151,22.05951607837234
1152,22.068986030244524
1153,22.07845598211674
1154,22.08792593398919
1155,22.097395885861435
1156,22.106865837733764
1157,22.11578008931254
1158,22.12244834184424
1159,22.129116594376008
1160,22.13578484690793
1161,22.14245309943987
1162,22.149121351971793
1163,22.155789604503443
1164,22.162457857035122
1165,22.169126109567408
1166,22.175794362099033
1167,22.182462614630616
1168,22.189130867162564
1169,22.195799119694463
1170,22.202467372226096
1171,22.209135624758343
1172,22.215803877289684
1173,22.22247212982199
1174,22.229140382353858
1175,22.235808634885394
1176,22.242476887417315
1177,22.249145139949125
1178,22.25581339248104
1179,22.262481645012826
1180,22.26914989754465
1181,22.275818150076745
1182,22.28248640260838
1183,22.289154655140045
1184,22.295822907671997
1185,22.302491160203555
1186,22.3091594127355
1187,22.315827665267445
1188,22.322495917799525
1189,22.329164170330927
1190,22.335832422862943
1191,22.342500675394913
1192,22.34916892792683
1193,22.355837180458284
1194,22.362505432990304
1195,22.369173685521922
1196,22.37584193805395
1197,22.38251019058602
1198,22.389178443117814
1199,22.39584669564942
1200,22.402514948181576
1201,22.409183200713407
1202,22.415851453245036
1203,22.42251970577687
1204,22.42918795830875
1205,22.435856210840793
1206,22.442524463372052
1207,22.449192715904367
1208,22.45586096843642
1209,22.462529220967966
1210,22.46919747349926
1211,22.47586572603167
1212,22.48253397856352
1213,22.48920223109531
1214,22.495870483626977
1215,22.502538736159135
1216,22.509206988690984
1217,22.51587524122233
1218,22.522543493754203
1219,22.529211746286176
1220,22.53587999881821
1221,22.54254825134982
1222,22.54921650388148
1223,22.55588475641374
1224,22.562553008945077
1225,22.56922126147712
1226,22.57588951400914
1227,22.582557766540834
1228,22.589226019072868
1229,22.59589427160444
1230,22.602562524136587
1231,22.609230776668163
1232,22.61589902919987
1233,22.622567281731914
1234,22.62923553426404
1235,22.635903786795502
1236,22.64257203932743
1237,22.649240291859382
1238,22.65590854439146
1239,22.662576796923105
1240,22.669245049454492
1241,22.675913301986554
1242,22.682581554518308
1243,22.68924980705012
1244,22.69591805958173
1245,22.70258631211379
1246,22.709254564645647
1247,22.7159228171778
1248,22.7225910697094
1249,22.72925932224107
1250,22.735927574772706
1251,22.742595827305212
1252,22.74926407983699
1253,22.75593233236838
1254,22.762600584900152
1255,22.76926883743191
1256,22.77593708996394
1257,22.782605342496073
1258,22.789273595027876
1259,22.795941847559607
1260,22.802610100091403
1261,22.80927835262283
1262,22.81594660515527
1263,22.82261485768701
1264,22.829283110219116
1265,22.83595136275043
1266,22.842619615282718
1267,22.849287867814564
1268,22.85595612034619
1269,22.8626243728781
1270,22.86929262540991
1271,22.875960877941758
1272,22.882629130473468
1273,22.88929738300534
1274,22.8959656355373
1275,22.902633888068987
1276,22.90930214060071
1277,22.915970393132667
1278,22.922638645664595
1279,22.929306898196195
1280,22.9359751507281
1281,22.94264340326027
1282,22.949311655791917
1283,22.955979908323734
1284,22.962648160855483
1285,22.969316413387155
1286,22.97598466591917
1287,22.98265291845089
1288,22.989321170982674
1289,22.995989423514647
1290,23.002657676046713
1291,23.009325928578203
1292,23.01599418110988
1293,23.02266243364185
1294,23.029330686173846
1295,23.035998938705763
1296,23.04266719123738
1297,23.049335443769134
1298,23.05600369630081
1299,23.06267194883293
1300,23.0693402013647
1301,23.076008453896566
1302,23.082676706428206
1303,23.08934495896032
1304,23.09601321149186
1305,23.102681464023853
1306,23.109349716555812
1307,23.116017969087892
1308,23.122686221619443
1309,23.12935447415103
1310,23.136022726683336
1311,23.142690979214994
1312,23.14935923174682
1313,23.156027484278564
1314,23.162695736810445
1315,23.169363989342617
1316,23.17603224187427
1317,23.18270049440627
1318,23.18936874693773
1319,23.196036999469897
1320,23.202705252001692
1321,23.209373504533126
1322,23.216041757065113
1323,23.222710009596934
1324,23.22937826212895
1325,23.23604651466093
1326,23.242714767192833
1327,23.249383019724412
1328,23.256051272256272
1329,23.26271952478814
1330,23.269387777319647
1331,23.276056029851894
1332,23.28272428238337
1333,23.28939253491544
1334,23.296060787447587
1335,23.302729039979095
1336,23.30939729251118
1337,23.316065545042857
1338,23.322733797574774
1339,23.32940205010645
1340,23.3360703026385
1341,23.342738555170488
1342,23.349406807702042
1343,23.35607506023401
1344,23.362743312765485
1345,23.369411565297415
1346,23.376079817829584
1347,23.38274807036089
1348,23.389416322892615
1349,23.396084575424787
1350,23.402752827956597
1351,23.409421080487913
1352,23.41608933302034
1353,23.42275758555211
1354,23.429425838083983
1355,23.436094090615704
1356,23.442762343147752
1357,23.449430595679523
1358,23.45609884821099
1359,23.46276710074313
1360,23.469435353274676
